Company,Link,Link-Count,DocURL,Error
U.S. Bancorp,https://ir.usbank.com/investor-relations/financial-information/annual-reports,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
Uber Technologies,https://investor.uber.com/financials/default.aspx,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
Ubiquiti Inc,http://ir.ui.com/financial/sec-filings,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
UDR Inc.,https://ir.udr.com/financials-sec-filings/sec-filings/default.aspx,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
Ugi Corp,https://www.ugicorp.com/investors/financial-reports/annual-reports,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
Ulta Beauty Inc,https://www.ulta.com/investor/sec-filings/annual-reports?form_type=10-K&year=,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
Umpqua Holdings Corp,https://www.umpquabank.com/investor-relations/,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
Under Armour Inc.,https://about.underarmour.com/investor-relations/annualreport2020,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
Union Pacific Corporation,https://www.up.com/investor/annual/,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
United Airlines Holdings Inc.,https://ir.united.com/financial-information/annual-reports,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
United Parcel Service,https://investors.ups.com/quarterly-earnings-and-financials/financial-results,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
United Rentals Inc.,https://www.unitedrentals.com/our-company/investor-relations,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
United States Cellular,https://investors.uscellular.com/financials/annual-reports-and-proxies/default.aspx,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
United Therapeutics,https://ir.unither.com/financials-filings/default.aspx#AnnualReportsProxies,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
UnitedHealth Group,https://www.unitedhealthgroup.com/investors/annual-reports.html,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
Univar Solutions Inc,https://investors.univarsolutions.com/financials/annual-reports-and-proxies/default.aspx,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
Universal Display Corp,https://ir.oled.com/shareholders/financials/annual-reports-and-proxies/default.aspx,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
Universal Health Services Inc.,https://ir.uhsinc.com/financial-information/annual-reports,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
Unum Group,https://investors.unum.com/financials/annual-reports/default.aspx,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
Us Foods Holding Corp,https://ir.usfoods.com/investors/financial-information/annual-reports/default.aspx?LanguageId=1,,https://totalenergies.com/sites/g/files/nytnzq121/files/documents/2023-07/Factbook_2022.pdf,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=118.0.5993.118)
Stacktrace:
	GetHandleVerifier [0x00324DE3+43907]
	(No symbol) [0x002B0741]
	(No symbol) [0x001A33ED]
	(No symbol) [0x00195265]
	(No symbol) [0x00194F59]
	(No symbol) [0x001A4E50]
	(No symbol) [0x00205123]
	(No symbol) [0x001F2956]
	(No symbol) [0x001CE17E]
	(No symbol) [0x001CF32D]
	GetHandleVerifier [0x005D5AF9+2865305]
	GetHandleVerifier [0x0061E78B+3163435]
	GetHandleVerifier [0x00618441+3138017]
	GetHandleVerifier [0x003AE0F0+605840]
	(No symbol) [0x002BA64C]
	(No symbol) [0x002B6638]
	(No symbol) [0x002B675F]
	(No symbol) [0x002A8DB7]
	BaseThreadInitThunk [0x769B6A39+25]
	RtlGetFullPathName_UEx [0x77787D1D+173]
	RtlGetFullPathName_UEx [0x77787CEB+123]
"
